ID,metapredict_scores
disprot|DP01296r002 pos=1-52 term=IDPO:00050 ec=ECO:0006220 pmid=22153507,82.58248076923077
disprot|DP01299r002 pos=1-97 term=IDPO:00050 ec=ECO:0006204 pmid=27006402,76.3236625
disprot|DP01304r002 pos=47-120 term=IDPO:00050 ec=ECO:0006204 pmid=17585875,60.90387837837837
disprot|DP01308r015 pos=238-260 term=IDPO:00050 ec=ECO:0005670 pmid=24781215,55.15334782608696
disprot|DP01309r003 pos=328-338 term=IDPO:00050 ec=ECO:0006220 pmid=22959624,68.38054545454546
disprot|DP01311r002 pos=50-78 term=IDPO:00050 ec=ECO:0006165 pmid=24332718,67.61144827586207
disprot|DP01311r009 pos=99-109 term=IDPO:00050 ec=ECO:0006165 pmid=24332718,55.07990909090909
disprot|DP01311r010 pos=159-170 term=IDPO:00050 ec=ECO:0006165 pmid=24332718,78.238
disprot|DP01313r002 pos=163-223 term=IDPO:00050 ec=ECO:0006204 pmid=27150041,72.43059016393443
disprot|DP01319r005 pos=457-467 term=IDPO:00050 ec=ECO:0005670 pmid=10615055,54.26627272727273
disprot|DP01323r005 pos=366-376 term=IDPO:00050 ec=ECO:0006165 pmid=15235594,60.98799999999999
disprot|DP01324r006 pos=1384-1399 term=IDPO:00050 ec=ECO:0006165 pmid=20181956,63.964
disprot|DP01339r008 pos=26-98 term=IDPO:00050 ec=ECO:0005670 pmid=21937441,59.4493698630137
disprot|DP01351r006 pos=117-188 term=IDPO:00050 ec=ECO:0006220 pmid=25704164,73.52140277777778
disprot|DP01356r002 pos=116-144 term=IDPO:00050 ec=ECO:0006220 pmid=25692963,57.70627586206896
disprot|DP01391r007 pos=6-33 term=IDPO:00050 ec=ECO:0005670 pmid=21960769,86.4452857142857
disprot|DP01400r006 pos=38-49 term=IDPO:00050 ec=ECO:0006165 pmid=34439869,61.03425000000001
disprot|DP01426r020 pos=829-873 term=IDPO:00050 ec=ECO:0005670 pmid=16360038,72.78504444444444
disprot|DP01427r002 pos=200-301 term=IDPO:00050 ec=ECO:0005670 pmid=16360038,83.03515
disprot|DP01436r002 pos=423-487 term=IDPO:00050 ec=ECO:0006204 pmid=12110687,74.97272307692307
disprot|DP01437r002 pos=115-180 term=IDPO:00050 ec=ECO:0006204 pmid=12110687,84.54781818181819
disprot|DP01456r002 pos=38-152 term=IDPO:00050 ec=ECO:0006165 pmid=12297299,60.090650000000004
disprot|DP01463r009 pos=5-23 term=IDPO:00050 ec=ECO:0005670 pmid=23471103,74.23768421052633
disprot|DP01463r010 pos=36-69 term=IDPO:00050 ec=ECO:0005670 pmid=23471103,85.63944117647058
disprot|DP01467r005 pos=1732-1811 term=IDPO:00050 ec=ECO:0006165 pmid=26101256,84.20935
disprot|DP01472r003 pos=726-825 term=IDPO:00050 ec=ECO:0006165 pmid=29386631,58.137924999999996
disprot|DP01482r003 pos=553-741 term=IDPO:00050 ec=ECO:0006165 pmid=22085934,60.517624999999995
disprot|DP01488r009 pos=1-83 term=IDPO:00050 ec=ECO:0005670 pmid=16109374,87.9504125
disprot|DP01489r003 pos=2-220 term=IDPO:00050 ec=ECO:0006275 pmid=22049338,54.904774999999994
disprot|DP01491r003 pos=346-379 term=IDPO:00050 ec=ECO:0006165 pmid=20178991,63.435794117647056
disprot|DP01498r003 pos=47-117 term=IDPO:00050 ec=ECO:0006204 pmid=17159904,73.26488732394365
disprot|DP01499r003 pos=115-192 term=IDPO:00050 ec=ECO:0006204 pmid=17159904,93.3401923076923
disprot|DP01500r003 pos=169-232 term=IDPO:00050 ec=ECO:0006204 pmid=17159904,88.47628125
disprot|DP01501r003 pos=182-250 term=IDPO:00050 ec=ECO:0006204 pmid=17159904,88.80346376811595
disprot|DP01502r002 pos=1-91 term=IDPO:00050 ec=ECO:0006204 pmid=9731774,76.08435
disprot|DP01503r002 pos=192-265 term=IDPO:00050 ec=ECO:0006204 pmid=9731774,84.59939189189188
disprot|DP01506r002 pos=208-222 term=IDPO:00050 ec=ECO:0006220 pmid=8591048,78.92106666666668
disprot|DP01512r003 pos=1-53 term=IDPO:00050 ec=ECO:0006204 pmid=8110744,83.98171698113208
disprot|DP01528r004 pos=36-50 term=IDPO:00050 ec=ECO:0006220 pmid=23519663,62.91726666666667
disprot|DP01533r005 pos=61-72 term=IDPO:00050 ec=ECO:0006165 pmid=21134643,75.9265
disprot|DP01542r008 pos=165-545 term=IDPO:00050 ec=ECO:0006204 pmid=23995840,57.1412375
disprot|DP01542r012 pos=350-428 term=IDPO:00050 ec=ECO:0007691 pmid=23995840,61.40654430379747
disprot|DP01555r004 pos=4-91 term=IDPO:00050 ec=ECO:0006165 pmid=17512541,85.526025
disprot|DP01560r002 pos=55-91 term=IDPO:00050 ec=ECO:0006220 pmid=19244245,68.95343243243244
disprot|DP01581r002 pos=1-40 term=IDPO:00050 ec=ECO:0006165 pmid=19368890,65.57405
disprot|DP01584r002 pos=300-322 term=IDPO:00050 ec=ECO:0006165 pmid=15318225,72.5165652173913
disprot|DP01584r004 pos=565-650 term=IDPO:00050 ec=ECO:0006165 pmid=15318225,67.4679625
disprot|DP01589r003 pos=19-33 term=IDPO:00050 ec=ECO:0006165 pmid=19318624,70.583
disprot|DP01590r002 pos=130-218 term=IDPO:00050 ec=ECO:0006165 pmid=19198587,72.44556250000001
disprot|DP01621r004 pos=1086-1104 term=IDPO:00050 ec=ECO:0006165 pmid=27291650,68.91573684210526
disprot|DP01626r007 pos=847-863 term=IDPO:00050 ec=ECO:0006204 pmid=12890685,80.31217647058824
disprot|DP01633r002 pos=378-393 term=IDPO:00050 ec=ECO:0006165 pmid=18354501,59.3085
disprot|DP01637r006 pos=53-146 term=IDPO:00050 ec=ECO:0006204 pmid=18590741,69.5497375
disprot|DP01637r009 pos=113-146 term=IDPO:00050 ec=ECO:0006165 pmid=18590741,73.22967647058825
disprot|DP01640r007 pos=23-36 term=IDPO:00050 ec=ECO:0006165 pmid=24139988,74.11285714285714
disprot|DP01641r004 pos=196-248 term=IDPO:00050 ec=ECO:0006165 pmid=24183573,52.12162264150943
disprot|DP01642r005 pos=412-490 term=IDPO:00050 ec=ECO:0006165 pmid=15654739,60.166797468354424
disprot|DP01646r003 pos=37-52 term=IDPO:00050 ec=ECO:0006220 pmid=16765894,62.018
disprot|DP01658r005 pos=100-315 term=IDPO:00050 ec=ECO:0006208 pmid=26292707,78.59479999999999
disprot|DP01662r005 pos=76-106 term=IDPO:00050 ec=ECO:0001238 pmid=20392693,78.2835806451613
disprot|DP01677r003 pos=1-111 term=IDPO:00050 ec=ECO:0006165 pmid=10555983,58.67167500000001
disprot|DP01741r003 pos=161-178 term=IDPO:00050 ec=ECO:0006220 pmid=25395621,77.78866666666666
disprot|DP01741r005 pos=199-211 term=IDPO:00050 ec=ECO:0006220 pmid=25395621,59.82676923076924
disprot|DP01748r005 pos=784-798 term=IDPO:00050 ec=ECO:0005670 pmid=23317506,65.18326666666667
disprot|DP01750r002 pos=12-39 term=IDPO:00050 ec=ECO:0006165 pmid=22433864,76.90775
disprot|DP01760r007 pos=38-48 term=IDPO:00050 ec=ECO:0006220 pmid=18243111,60.22054545454546
disprot|DP01763r004 pos=232-321 term=IDPO:00050 ec=ECO:0006204 pmid=28892869,71.7780125
disprot|DP01768r002 pos=15-35 term=IDPO:00050 ec=ECO:0006165 pmid=28225045,73.7252380952381
disprot|DP01782r004 pos=107-273 term=IDPO:00050 ec=ECO:0006165 pmid=19327143,58.4529625
disprot|DP01785r003 pos=1-125 term=IDPO:00050 ec=ECO:0006165 pmid=24346350,64.1471875
disprot|DP01786r005 pos=1-143 term=IDPO:00050 ec=ECO:0007691 pmid=21327389,57.228175
disprot|DP01787r008 pos=1-138 term=IDPO:00050 ec=ECO:0006206 pmid=29138428,56.816712499999994
disprot|DP01789r008 pos=1-136 term=IDPO:00050 ec=ECO:0001249 pmid=29138428,57.310537499999995
disprot|DP01791r002 pos=158-251 term=IDPO:00050 ec=ECO:0006204 pmid=29032152,63.679275
disprot|DP01794r003 pos=128-161 term=IDPO:00050 ec=ECO:0006204 pmid=23301700,86.12244117647059
disprot|DP01806r007 pos=72-90 term=IDPO:00050 ec=ECO:0006165 pmid=17766372,59.722842105263155
disprot|DP01832r005 pos=56-84 term=IDPO:00050 ec=ECO:0006220 pmid=28592490,66.25575862068965
disprot|DP01833r009 pos=12-28 term=IDPO:00050 ec=ECO:0006220 pmid=22053189,76.49158823529412
disprot|DP01848r003 pos=735-769 term=IDPO:00050 ec=ECO:0006220 pmid=18550856,76.33937142857144
disprot|DP01855r042 pos=567-748 term=IDPO:00050 ec=ECO:0006204 pmid=15317586,59.51721250000001
disprot|DP01877r002 pos=445-455 term=IDPO:00050 ec=ECO:0006220 pmid=24733841,63.543
disprot|DP01881r002 pos=81-95 term=IDPO:00050 ec=ECO:0006165 pmid=19297318,80.34660000000001
disprot|DP01893r003 pos=98-108 term=IDPO:00050 ec=ECO:0006220 pmid=21472932,54.845
disprot|DP01928r005 pos=153-180 term=IDPO:00050 ec=ECO:0006165 pmid=27490777,72.03635714285714
disprot|DP01941r002 pos=99-143 term=IDPO:00050 ec=ECO:0006220 pmid=18510924,81.36351111111111
disprot|DP01951r013 pos=116-185 term=IDPO:00050 ec=ECO:0006204 pmid=8756690,88.05854285714285
disprot|DP01951r016 pos=2-26 term=IDPO:00050 ec=ECO:0006204 pmid=11078886,75.96012
disprot|DP01963r003 pos=1-41 term=IDPO:00050 ec=ECO:0006220 pmid=11178908,73.21160975609756
disprot|DP01967r002 pos=102-112 term=IDPO:00050 ec=ECO:0006220 pmid=24076636,62.39963636363636
disprot|DP01970r011 pos=1-86 term=IDPO:00050 ec=ECO:0006204 pmid=27639541,53.030112499999994
disprot|DP01990r002 pos=104-120 term=IDPO:00050 ec=ECO:0006165 pmid=18937504,65.335
disprot|DP01999r004 pos=67-98 term=IDPO:00050 ec=ECO:0006204 pmid=19008859,68.42796875
disprot|DP01999r008 pos=111-142 term=IDPO:00050 ec=ECO:0006204 pmid=19008859,60.00665625
disprot|DP01999r011 pos=155-186 term=IDPO:00050 ec=ECO:0006204 pmid=19008859,60.23828125
disprot|DP02000r004 pos=242-358 term=IDPO:00050 ec=ECO:0006204 pmid=19446522,59.6716
disprot|DP02001r004 pos=244-263 term=IDPO:00050 ec=ECO:0006220 pmid=23949117,68.94975
disprot|DP02003r002 pos=101-160 term=IDPO:00050 ec=ECO:0007691 pmid=9558319,69.10468333333333
disprot|DP02015r002 pos=41-70 term=IDPO:00050 ec=ECO:0006220 pmid=17435768,64.699
disprot|DP02097r008 pos=402-413 term=IDPO:00050 ec=ECO:0006220 pmid=20876143,57.73225
disprot|DP02126r002 pos=208-225 term=IDPO:00050 ec=ECO:0006220 pmid=29039919,62.72266666666667
disprot|DP02143r004 pos=1-59 term=IDPO:00050 ec=ECO:0006220 pmid=16977336,93.82691525423729
disprot|DP02167r006 pos=1-14 term=IDPO:00050 ec=ECO:0006204 pmid=12630860,71.60785714285714
disprot|DP02202r003 pos=315-382 term=IDPO:00050 ec=ECO:0006204 pmid=36215496,58.61217647058824
disprot|DP02209r007 pos=255-272 term=IDPO:00050 ec=ECO:0006204 pmid=27881680,74.13738888888889
disprot|DP02256r002 pos=141-151 term=IDPO:00050 ec=ECO:0006165 pmid=23638119,60.45036363636363
disprot|DP02262r007 pos=786-808 term=IDPO:00050 ec=ECO:0006165 pmid=29203888,76.03339130434783
disprot|DP02295r003 pos=599-627 term=IDPO:00050 ec=ECO:0006220 pmid=24507717,65.60037931034483
disprot|DP02302r002 pos=69-81 term=IDPO:00050 ec=ECO:0006220 pmid=14690597,54.984846153846156
disprot|DP02340r003 pos=21-112 term=IDPO:00050 ec=ECO:0006204 pmid=15536081,76.97225
disprot|DP02346r002 pos=2-45 term=IDPO:00050 ec=ECO:0006165 pmid=27422871,85.30754545454546
disprot|DP02348r002 pos=329-358 term=IDPO:00050 ec=ECO:0006208 pmid=30705154,64.37886666666667
disprot|DP02371r002 pos=84-95 term=IDPO:00050 ec=ECO:0006165 pmid=12809490,65.58175
disprot|DP02382r003 pos=1-70 term=IDPO:00050 ec=ECO:0006200 pmid=30282926,73.50725714285714
disprot|DP02398r004 pos=178-202 term=IDPO:00050 ec=ECO:0006165 pmid=23041282,69.56864
disprot|DP02409r002 pos=214-224 term=IDPO:00050 ec=ECO:0006220 pmid=24613878,63.45372727272727
disprot|DP02412r002 pos=79-89 term=IDPO:00050 ec=ECO:0005670 pmid=15286659,72.00454545454545
disprot|DP02452r003 pos=152-209 term=IDPO:00050 ec=ECO:0005670 pmid=17264083,64.14189655172414
disprot|DP02487r003 pos=289-300 term=IDPO:00050 ec=ECO:0005670 pmid=14527391,62.69416666666667
disprot|DP02519r006 pos=182-403 term=IDPO:00050 ec=ECO:0006208 pmid=27867008,69.1499875
disprot|DP02539r005 pos=69-86 term=IDPO:00050 ec=ECO:0005670 pmid=27198225,63.523555555555554
disprot|DP02540r004 pos=55-79 term=IDPO:00050 ec=ECO:0005670 pmid=21199865,80.16612
disprot|DP02541r002 pos=9-55 term=IDPO:00050 ec=ECO:0006165 pmid=21688840,83.77734042553192
disprot|DP02561r005 pos=83-110 term=IDPO:00050 ec=ECO:0006165 pmid=30916996,59.23717857142857
disprot|DP02630r003 pos=371-399 term=IDPO:00050 ec=ECO:0006210 pmid=21416293,57.49296551724138
disprot|DP02634r004 pos=260-285 term=IDPO:00050 ec=ECO:0006220 pmid=24052259,81.38438461538462
disprot|DP02653r001 pos=295-358 term=IDPO:00050 ec=ECO:0006200 pmid=21193638,89.2613125
disprot|DP02671r003 pos=1-32 term=IDPO:00050 ec=ECO:0006224 pmid=33169019,79.1165
disprot|DP02671r004 pos=44-235 term=IDPO:00050 ec=ECO:0006224 pmid=33169019,74.615575
disprot|DP02699r002 pos=148-164 term=IDPO:00050 ec=ECO:0006220 pmid=29382749,76.15570588235293
disprot|DP02735r004 pos=2-33 term=IDPO:00050 ec=ECO:0005670 pmid=28669632,65.69515625
disprot|DP02740r002 pos=110-132 term=IDPO:00050 ec=ECO:0006220 pmid=1631098,58.491826086956515
disprot|DP02749r002 pos=372-386 term=IDPO:00050 ec=ECO:0006220 pmid=18004764,58.04313333333333
disprot|DP02750r002 pos=472-488 term=IDPO:00050 ec=ECO:0006220 pmid=19703421,68.825
disprot|DP02757r007 pos=48-59 term=IDPO:00050 ec=ECO:0006208 pmid=29019983,55.237500000000004
disprot|DP02760r002 pos=19-34 term=IDPO:00050 ec=ECO:0006220 pmid=15703173,59.6589375
disprot|DP02761r003 pos=127-232 term=IDPO:00050 ec=ECO:0006165 pmid=21481776,69.748625
disprot|DP02768r003 pos=83-113 term=IDPO:00050 ec=ECO:0006220 pmid=29551290,79.78306451612903
disprot|DP02768r007 pos=538-548 term=IDPO:00050 ec=ECO:0006220 pmid=29551290,60.292545454545454
disprot|DP02770r002 pos=106-119 term=IDPO:00050 ec=ECO:0005670 pmid=20534510,75.3342142857143
disprot|DP02772r043 pos=319-541 term=IDPO:00050 ec=ECO:0006208 pmid=32132184,81.5844
disprot|DP02781r003 pos=1013-1029 term=IDPO:00050 ec=ECO:0005670 pmid=24486018,76.479
disprot|DP02786r003 pos=129-141 term=IDPO:00050 ec=ECO:0006220 pmid=19776021,56.230384615384615
disprot|DP02786r005 pos=320-333 term=IDPO:00050 ec=ECO:0006220 pmid=19776021,64.58042857142857
disprot|DP02787r004 pos=253-270 term=IDPO:00050 ec=ECO:0006220 pmid=14672666,56.150999999999996
disprot|DP02806r002 pos=113-132 term=IDPO:00050 ec=ECO:0005670 pmid=9490409,68.54765
disprot|DP02806r010 pos=190-205 term=IDPO:00050 ec=ECO:0005670 pmid=7569974,71.6550625
disprot|DP02808r004 pos=181-220 term=IDPO:00050 ec=ECO:0005670 pmid=27789691,84.54227499999999
disprot|DP02815r004 pos=34-56 term=IDPO:00050 ec=ECO:0005670 pmid=20709080,80.2575652173913
disprot|DP02825r004 pos=116-126 term=IDPO:00050 ec=ECO:0005670 pmid=26858410,57.79845454545455
disprot|DP02829r004 pos=1048-1123 term=IDPO:00050 ec=ECO:0006204 pmid=25713138,77.02982894736842
disprot|DP02832r005 pos=418-431 term=IDPO:00050 ec=ECO:0005670 pmid=30559425,62.71264285714285
disprot|DP02832r006 pos=665-676 term=IDPO:00050 ec=ECO:0005670 pmid=30559425,61.814249999999994
disprot|DP02839r006 pos=477-526 term=IDPO:00050 ec=ECO:0005670 pmid=22705791,63.49402
disprot|DP02842r002 pos=101-116 term=IDPO:00050 ec=ECO:0005670 pmid=22705791,62.5555625
disprot|DP02849r012 pos=141-165 term=IDPO:00050 ec=ECO:0006287 pmid=26913490,84.68412000000001
disprot|DP02858r007 pos=857-867 term=IDPO:00050 ec=ECO:0005670 pmid=24878663,61.61563636363637
disprot|DP02863r002 pos=275-323 term=IDPO:00050 ec=ECO:0005670 pmid=20236989,83.35242857142856
disprot|DP02878r011 pos=5-49 term=IDPO:00050 ec=ECO:0005670 pmid=26996937,73.09162222222223
disprot|DP02886r003 pos=87-106 term=IDPO:00050 ec=ECO:0005670 pmid=28874665,65.7988
disprot|DP02887r002 pos=7-18 term=IDPO:00050 ec=ECO:0006236 pmid=31447307,66.8155
disprot|DP02889r007 pos=157-179 term=IDPO:00050 ec=ECO:0005670 pmid=21477083,59.132260869565215
disprot|DP02897r003 pos=158-168 term=IDPO:00050 ec=ECO:0006208 pmid=30053425,58.973727272727274
disprot|DP02898r002 pos=218-231 term=IDPO:00050 ec=ECO:0005670 pmid=22705789,59.329857142857136
disprot|DP02901r003 pos=44-88 term=IDPO:00050 ec=ECO:0005670 pmid=30718814,83.63342222222222
disprot|DP02904r002 pos=225-243 term=IDPO:00050 ec=ECO:0005670 pmid=29503192,70.01115789473684
disprot|DP02913r005 pos=1-130 term=IDPO:00050 ec=ECO:0006214 pmid=31793295,78.081075
disprot|DP02917r006 pos=100-110 term=IDPO:00050 ec=ECO:0005670 pmid=31974312,69.19672727272727
disprot|DP02925r011 pos=3948-4020 term=IDPO:00050 ec=ECO:0006208 pmid=32438371,90.40928767123287
disprot|DP02925r021 pos=3660-3681 term=IDPO:00050 ec=ECO:0006204 pmid=34648928,76.9719090909091
disprot|DP02930r003 pos=1-18 term=IDPO:00050 ec=ECO:0006165 pmid=11161217,83.69311111111111
disprot|DP02947r002 pos=22-47 term=IDPO:00050 ec=ECO:0006165 pmid=29880743,72.6271153846154
disprot|DP02949r003 pos=96-125 term=IDPO:00050 ec=ECO:0006204 pmid=21123184,63.84323333333334
disprot|DP02950r007 pos=47-79 term=IDPO:00050 ec=ECO:0006165 pmid=19297318,89.1658787878788
disprot|DP02951r002 pos=44-70 term=IDPO:00050 ec=ECO:0006165 pmid=29668274,83.36822222222223
disprot|DP02953r006 pos=1680-1696 term=IDPO:00050 ec=ECO:0005670 pmid=30443360,57.705
disprot|DP02960r002 pos=410-472 term=IDPO:00050 ec=ECO:0006208 pmid=20075914,87.65401587301588
disprot|DP02962r004 pos=32-44 term=IDPO:00050 ec=ECO:0005670 pmid=20833725,67.65315384615384
disprot|DP02993r002 pos=16-29 term=IDPO:00050 ec=ECO:0005670 pmid=33219127,66.28328571428571
disprot|DP03049r006 pos=118-192 term=IDPO:00050 ec=ECO:0006208 pmid=28263324,70.58868
disprot|DP03105r005 pos=2841-2920 term=IDPO:00050 ec=ECO:0005670 pmid=25850673,65.837475
disprot|DP03130r003 pos=196-211 term=IDPO:00050 ec=ECO:0005670 pmid=19966800,63.658
disprot|DP03136r002 pos=254-274 term=IDPO:00050 ec=ECO:0006204 pmid=27881680,73.83309523809524
disprot|DP03141r003 pos=226-269 term=IDPO:00050 ec=ECO:0006165 pmid=16244663,66.53224999999999
disprot|DP03166r002 pos=385-401 term=IDPO:00050 ec=ECO:0005670 pmid=17164530,66.97876470588236
disprot|DP03230r006 pos=179-190 term=IDPO:00050 ec=ECO:0006210 pmid=23041282,63.156416666666665
disprot|DP03236r003 pos=469-480 term=IDPO:00050 ec=ECO:0005670 pmid=22366302,66.02033333333334
disprot|DP03253r014 pos=691-759 term=IDPO:00050 ec=ECO:0005670 pmid=7619795,90.7521884057971
disprot|DP03260r004 pos=72-86 term=IDPO:00050 ec=ECO:0005670 pmid=30089812,53.24046666666666
disprot|DP03271r005 pos=213-228 term=IDPO:00050 ec=ECO:0005670 pmid=27732584,61.966125
disprot|DP03281r002 pos=131-146 term=IDPO:00050 ec=ECO:0005670 pmid=23809763,55.4405
disprot|DP03290r002 pos=19-49 term=IDPO:00050 ec=ECO:0005670 pmid=23985801,64.21532258064516
disprot|DP03292r014 pos=99-116 term=IDPO:00050 ec=ECO:0005670 pmid=31659163,78.4475
disprot|DP03307r002 pos=2-455 term=IDPO:00050 ec=ECO:0006204 pmid=32219587,56.0084125
disprot|DP03311r006 pos=47-57 term=IDPO:00050 ec=ECO:0006165 pmid=8663165,63.374545454545455
disprot|DP03320r001 pos=359-380 term=IDPO:00050 ec=ECO:0005670 pmid=22143770,62.43418181818181
disprot|DP03331r002 pos=445-456 term=IDPO:00050 ec=ECO:0006220 pmid=11041850,55.20341666666667
disprot|DP03332r004 pos=540-555 term=IDPO:00050 ec=ECO:0006220 pmid=26163516,60.366875
disprot|DP03332r006 pos=32-47 term=IDPO:00050 ec=ECO:0006208 pmid=26283392,62.2290625
disprot|DP03333r002 pos=201-495 term=IDPO:00050 ec=ECO:0006208 pmid=32871103,88.598275
disprot|DP03347r003 pos=11-32 term=IDPO:00050 ec=ECO:0005670 pmid=9108480,75.07368181818183
disprot|DP03347r004 pos=343-354 term=IDPO:00050 ec=ECO:0005670 pmid=9108480,66.72225
disprot|DP03358r003 pos=301-313 term=IDPO:00050 ec=ECO:0005670 pmid=21297635,56.754230769230766
disprot|DP03372r002 pos=46-102 term=IDPO:00050 ec=ECO:0006204 pmid=2243113,55.90598245614035
disprot|DP03377r002 pos=569-593 term=IDPO:00050 ec=ECO:0006165 pmid=31134895,63.1812
disprot|DP03392r002 pos=1-257 term=IDPO:00050 ec=ECO:0006204 pmid=31363993,63.99245
disprot|DP03398r002 pos=127-138 term=IDPO:00050 ec=ECO:0006165 pmid=30684234,70.97541666666667
disprot|DP03415r004 pos=1-212 term=IDPO:00050 ec=ECO:0006228 pmid=30842512,56.366037500000004
disprot|DP03417r004 pos=23-89 term=IDPO:00050 ec=ECO:0006204 pmid=32077246,53.778611940298504
disprot|DP03419r004 pos=1-19 term=IDPO:00050 ec=ECO:0005670 pmid=26460036,70.54373684210526
disprot|DP03423r004 pos=309-334 term=IDPO:00050 ec=ECO:0006236 pmid=32184136,76.79634615384614
disprot|DP03423r005 pos=265-284 term=IDPO:00050 ec=ECO:0006236 pmid=32184136,75.1982
disprot|DP03424r004 pos=309-334 term=IDPO:00050 ec=ECO:0006236 pmid=32184136,76.77546153846154
disprot|DP03425r005 pos=28-112 term=IDPO:00050 ec=ECO:0006165 pmid=30531945,71.741525
disprot|DP03426r003 pos=1-29 term=IDPO:00050 ec=ECO:0006165 pmid=30384436,66.29406896551724
disprot|DP03427r002 pos=562-623 term=IDPO:00050 ec=ECO:0006220 pmid=26592762,90.6979193548387
disprot|DP03427r007 pos=779-792 term=IDPO:00050 ec=ECO:0005670 pmid=26592762,54.644214285714284
disprot|DP03435r002 pos=11-44 term=IDPO:00050 ec=ECO:0006204 pmid=17222184,76.45176470588235
disprot|DP03447r004 pos=71-92 term=IDPO:00050 ec=ECO:0006198 pmid=10320322,67.13854545454545
disprot|DP03447r005 pos=121-136 term=IDPO:00050 ec=ECO:0005670 pmid=21170023,70.8701875
disprot|DP03471r003 pos=149-160 term=IDPO:00050 ec=ECO:0006220 pmid=20800575,66.42925
disprot|DP03471r004 pos=102-117 term=IDPO:00050 ec=ECO:0006220 pmid=20800575,68.3155
disprot|DP03471r012 pos=99-111 term=IDPO:00050 ec=ECO:0006220 pmid=28935372,62.503
disprot|DP03473r001 pos=954-969 term=IDPO:00050 ec=ECO:0006220 pmid=19680239,62.9054375
disprot|DP03487r002 pos=384-404 term=IDPO:00050 ec=ECO:0006165 pmid=34299007,88.91933333333334
disprot|DP03505r002 pos=486-503 term=IDPO:00050 ec=ECO:0006165 pmid=15159535,79.1023888888889
disprot|DP03537r003 pos=524-539 term=IDPO:00050 ec=ECO:0006204 pmid=17545161,60.823375
disprot|DP03558r004 pos=133-145 term=IDPO:00050 ec=ECO:0001238 pmid=25713345,56.357076923076924
disprot|DP03569r005 pos=159-252 term=IDPO:00050 ec=ECO:0006208 pmid=32908308,73.357275
disprot|DP03580r005 pos=6-22 term=IDPO:00050 ec=ECO:0006208 pmid=31754640,63.443058823529405
disprot|DP03581r006 pos=415-591 term=IDPO:00050 ec=ECO:0005642 pmid=32184239,76.66047499999999
disprot|DP03600r005 pos=80-94 term=IDPO:00050 ec=ECO:0005670 pmid=23396847,62.09673333333333
disprot|DP03611r002 pos=267-323 term=IDPO:00050 ec=ECO:0005670 pmid=26282243,62.040771929824565
disprot|DP03611r004 pos=458-480 term=IDPO:00050 ec=ECO:0005670 pmid=26282243,68.9015652173913
disprot|DP03611r006 pos=635-651 term=IDPO:00050 ec=ECO:0005670 pmid=26282243,59.691823529411764
disprot|DP03623r002 pos=4393-4405 term=IDPO:00050 ec=ECO:0006204 pmid=34119626,67.08784615384616
disprot|DP03635r005 pos=63-110 term=IDPO:00050 ec=ECO:0006200 pmid=22262861,82.06425
disprot|DP03644r005 pos=806-899 term=IDPO:00050 ec=ECO:0005670 pmid=22000019,85.7341625
disprot|DP03644r007 pos=905-933 term=IDPO:00050 ec=ECO:0005670 pmid=22000019,69.795
disprot|DP03670r014 pos=142-228 term=IDPO:00050 ec=ECO:0006204 pmid=32817423,78.010075
disprot|DP03713r006 pos=1-22 term=IDPO:00050 ec=ECO:0006165 pmid=26320582,68.84177272727273
disprot|DP03822r004 pos=454-477 term=IDPO:00050 ec=ECO:0006220 pmid=27065196,58.08445833333334
disprot|DP03852r002 pos=1-151 term=IDPO:00050 ec=ECO:0006204 pmid=22493266,54.982974999999996
disprot|DP03853r003 pos=1-151 term=IDPO:00050 ec=ECO:0006204 pmid=22493266,55.561275
disprot|DP03885r007 pos=1-23 term=IDPO:00050 ec=ECO:0006220 pmid=29990496,65.91486956521739
disprot|DP03946r004 pos=831-846 term=IDPO:00050 ec=ECO:0005670 pmid=29414941,56.2459375
disprot|DP04003r004 pos=3-77 term=IDPO:00050 ec=ECO:0005670 pmid=30232260,73.43761333333333
disprot|DP04039r004 pos=170-199 term=IDPO:00050 ec=ECO:0005670 pmid=25951439,74.81623333333333
disprot|DP04121r008 pos=512-524 term=IDPO:00050 ec=ECO:0006224 pmid=34815401,61.19953846153847
